	SRR1927149	SRR1929485
PF00877 [NlpC/P60 family]	400072.666666667	141705.166666667
PF00881 [Nitroreductase family]	565110.5	173506
PF00882 [Zinc dependent phospholipase C]	3125	3092
PF00883 [Cytosol aminopeptidase family, catalytic domain]	701122	27234
PF00884 [Sulfatase]	4302983.5	579524
PF00885 [6,7-dimethyl-8-ribityllumazine synthase]	245741	44555
PF00886 [Ribosomal protein S16]	235114	61705
PF00889 [Elongation factor TS]	708809	174025
PF00890 [FAD binding domain]	1404735.83333333	391677.833333333
PF00891 [O-methyltransferase]	233209	9448
PF00892 [EamA-like transporter family]	2220598	448295
PF00893 [Small Multidrug Resistance protein]	8026	12929
PF00899 [ThiF family]	838960	156496
PF00902 [Sec-independent protein translocase protein (TatC)]	170199	79244
PF00903 [Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily]	52430.5	19160.5
PF00905 [Penicillin binding protein transpeptidase domain]	2385360	578819.833333333
PF00908 [dTDP-4-dehydrorhamnose 3,5-epimerase]	459383	123245
PF00909 [Ammonium Transporter Family]	895466	167831.5
PF00912 [Transglycosylase]	1237235.83333333	281526.666666667
PF00916 [Sulfate permease family]	479095	75126
PF00919 [Uncharacterized protein family UPF0004]	846774.333333333	200576
PF00920 [Dehydratase family]	1091442	187021
PF00923 [Transaldolase/Fructose-6-phosphate aldolase]	114084	48038.3333333333
PF00924 [Mechanosensitive ion channel]	1101758.83333333	198269.833333333
PF00925 [GTP cyclohydrolase II]	303449	63159
PF00926 [3,4-dihydroxy-2-butanone 4-phosphate synthase]	289052	68600
PF00929 [Exonuclease]	933964.05	148590.35
PF00930 [Dipeptidyl peptidase IV (DPP IV) N-terminal region]	570143.25	155619.166666667
PF00932 [Lamin Tail Domain]	86912.8333333333	9792.16666666667
PF00933 [Glycosyl hydrolase family 3 N terminal domain]	1339989.41666667	460404.583333333
PF00935 [Ribosomal protein L44]	584	358
PF00936 [BMC domain]	17608	11455.5
PF00939 [Sodium:sulfate symporter transmembrane region]	484791.833333333	144711.166666667
PF00940 [DNA-dependent RNA polymerase]	5778	29933
PF00941 [FAD binding domain in molybdopterin dehydrogenase]	73467.5	33048
PF00942 [Cellulose binding domain]	6970.5	184
PF00950 [ABC 3 transport family]	435724	97026
PF00953 [Glycosyl transferase family 4]	1043584	256576
PF00958 [GMP synthase C terminal domain]	441432.5	72901.5
PF00959 [Phage lysozyme]	5562	77926
PF00962 [Adenosine/AMP deaminase]	120859	76608
PF00963 [Cohesin domain]	60256.2	1312.5
PF00970 [Oxidoreductase FAD-binding domain]	1760.33333333333	3725.33333333333
PF00975 [Thioesterase domain]	11979	11929
PF00977 [Histidine biosynthesis protein]	687019.166666667	145202.833333333
PF00982 [Glycosyltransferase family 20]	1602	11528
PF00984 [UDP-glucose/GDP-mannose dehydrogenase family, central domain]	499225.666666667	120537
PF00986 [DNA gyrase B subunit, carboxyl terminus]	636353.866666667	113348.7
PF00988 [Carbamoyl-phosphate synthase small chain, CPSase domain]	328048.5	59445.5
PF00989 [PAS fold]	23088.6166666667	32140.55
PF00990 [Diguanylate cyclase, GGDEF domain]	4281057.33333333	442560.416666667
PF00994 [Probable molybdopterin binding domain]	382920.166666667	63433.5833333333
PF00999 [Sodium/hydrogen exchanger family]	1206894	300406.5
PF01000 [RNA polymerase Rpb3/RpoA insert domain]	380493.833333333	66145.5
PF01008 [Initiation factor 2 subunit family]	61370	12186
PF01011 [PQQ enzyme repeat]	122641.666666667	23411.9166666667
PF01012 [Electron transfer flavoprotein domain]	413578.833333333	177334.666666667
PF01016 [Ribosomal L27 protein]	216700	52400
PF01018 [GTP1/OBG]	305809.666666667	61974.3333333333
PF01019 [Gamma-glutamyltranspeptidase]	361349	23164
PF01022 [Bacterial regulatory protein, arsR family]	202933.5	32269.3333333333
PF01025 [GrpE]	502057	124164
PF01026 [TatD related DNase]	671669	150463
PF01027 [Inhibitor of apoptosis-promoting Bax1]	174701	83695
PF01029 [NusB family]	654159.166666667	105723.333333333
PF01032 [FecCD transport family]	651183	151233
PF01035 [6-O-methylguanine DNA methyltransferase, DNA binding domain]	324293.5	57898
PF01037 [Lrp/AsnC ligand binding domain]	189954.666666667	55214.3333333333
PF01039 [Carboxyl transferase domain]	790875.5	199690.5
PF01040 [UbiA prenyltransferase family]	594480.5	92453
PF01041 [DegT/DnrJ/EryC1/StrS aminotransferase family]	1032346.33333333	273359
PF01042 [Endoribonuclease L-PSP]	315368	71300
PF01043 [SecA preprotein cross-linking domain]	624807.333333333	142556.666666667
PF01047 [MarR family]	53277	19824.5
PF01048 [Phosphorylase superfamily]	992941	263203.5
PF01050 [Mannose-6-phosphate isomerase]	36202.8333333333	18501.1666666667
PF01051 [Initiator Replication protein]	464690	510866
PF01052 [Type III flagellar switch regulator (C-ring) FliN C-term]	318426	36981
PF01053 [Cys/Met metabolism PLP-dependent enzyme]	1734341	321112.5
PF01055 [Glycosyl hydrolases family 31 ]	1074090.5	348071.833333333
PF01058 [NADH ubiquinone oxidoreductase, 20 Kd subunit]	95045.5	41106
PF01061 [ABC-2 type transporter]	554747	120866.5
PF01062 [Bestrophin, RFP-TM, chloride channel]	1795	8004
PF01063 [Amino-transferase class IV]	958294	143056
PF01066 [CDP-alcohol phosphatidyltransferase]	564075	138596
PF01068 [ATP dependent DNA ligase domain]	114034.5	0
PF01070 [FMN-dependent dehydrogenase]	36769.3333333333	25109.6666666667
PF01071 [Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain]	280621.916666667	66755
PF01073 [3-beta hydroxysteroid dehydrogenase/isomerase family]	405059.304761905	102821.707142857
PF01074 [Glycosyl hydrolases family 38 N-terminal domain]	67743.5	47098.5
PF01075 [Glycosyltransferase family 9 (heptosyltransferase)]	873443	158016
PF01076 [Plasmid recombination enzyme]	639069	207812
PF01077 [Nitrite and sulphite reductase 4Fe-4S domain]	40028	22964.6666666667
PF01078 [Magnesium chelatase, subunit ChlI]	193899.25	93862
PF01081 [KDPG and KHG aldolase]	215596	63914
PF01084 [Ribosomal protein S18]	193567	45432
PF01087 [Galactose-1-phosphate uridyl transferase, N-terminal domain]	131187	27583.5
PF01090 [Ribosomal protein S19e]	559	0
PF01094 [Receptor family ligand binding region]	124818.166666667	40593.5
PF01095 [Pectinesterase]	862434.5	91002
PF01096 [Transcription factor S-II (TFIIS)]	1428	98
PF01098 [Cell cycle protein]	1849926	410210
PF01103 [Surface antigen]	1275698.83333333	203973.666666667
PF01106 [NifU-like domain]	250318.5	13486.5
PF01112 [Asparaginase]	2432	4153
PF01113 [Dihydrodipicolinate reductase, N-terminus]	207204.5	41661.5
PF01116 [Fructose-bisphosphate aldolase class-II]	868413	237766
PF01118 [Semialdehyde dehydrogenase, NAD binding domain]	804185	140616.5
PF01119 [DNA mismatch repair protein, C-terminal domain]	896897.333333333	85755.5
PF01120 [Alpha-L-fucosidase]	562646	126797.5
PF01121 [Dephospho-CoA kinase]	393318.333333333	69857.3333333333
PF01124 [MAPEG family]	830	3884
PF01127 [Succinate dehydrogenase/Fumarate reductase transmembrane subunit]	717	4346
PF01128 [2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase]	487122.75	115103.083333333
PF01131 [DNA topoisomerase]	1718138.83333333	548091.666666667
PF01132 [Elongation factor P (EF-P) OB domain]	164130.833333333	42021.1666666667
PF01134 [Glucose inhibited division protein A]	865249.666666667	230422.166666667
PF01135 [Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)]	7413.08333333333	8446.75
PF01136 [Peptidase family U32]	1175429.5	290156.5
PF01138 [3' exoribonuclease family, domain 1]	481670.816666667	131418
PF01139 [tRNA-splicing ligase RtcB]	71104	41462
PF01142 [tRNA pseudouridine synthase D (TruD)]	11884	6908
PF01144 [Coenzyme A transferase]	47676	41617
PF01145 [SPFH domain / Band 7 family]	1555860.25	197974.25
PF01148 [Cytidylyltransferase family]	602029	121416
PF01149 [Formamidopyrimidine-DNA glycosylase N-terminal domain]	134458	8462.5
PF01155 [Hydrogenase/urease nickel incorporation, metallochaperone, hypA]	31723	16951
PF01156 [Inosine-uridine preferring nucleoside hydrolase]	103985	37775
PF01161 [Phosphatidylethanolamine-binding protein]	1110	3554
PF01165 [Ribosomal protein S21]	143389	38231
PF01168 [Alanine racemase, N-terminal domain]	903154.5	197611.833333333
PF01170 [Putative RNA methylase family UPF0020]	480503.083333333	97016.6666666667
PF01171 [PP-loop family]	1216572.5	176903.5
PF01174 [SNO glutamine amidotransferase family]	117539	38929
PF01175 [Urocanase Rossmann-like domain]	73517.1666666667	14441.5
PF01176 [Translation initiation factor 1A / IF-1]	186309	51072
PF01177 [Asp/Glu/Hydantoin racemase]	441133	82977
PF01179 [Copper amine oxidase, enzyme domain]	780.333333333333	6211.66666666667
PF01180 [Dihydroorotate dehydrogenase]	529308	116040
PF01182 [Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase]	439353	149169
PF01183 [Glycosyl hydrolases family 25]	734956	171088.5
PF01184 [GPR1/FUN34/yaaH family]	2497	5170
PF01187 [Macrophage migration inhibitory factor (MIF)]	1936	0
PF01189 [16S rRNA methyltransferase RsmB/F]	749694.166666667	81043
PF01192 [RNA polymerase Rpb6 ]	110119	13994
PF01193 [RNA polymerase Rpb3/Rpb11 dimerisation domain]	337683.333333333	47474.5
PF01195 [Peptidyl-tRNA hydrolase]	340447	79821
PF01196 [Ribosomal protein L17]	371844	90326
PF01197 [Ribosomal protein L31]	171593	40473
PF01200 [Ribosomal protein S28e]	396	0
PF01201 [Ribosomal protein S8e]	799	258
PF01202 [Shikimate kinase]	344758.5	92551
PF01203 [Type II secretion system (T2SS), protein N]	188223	1194
PF01204 [Trehalase]	80610	35608
PF01205 [Uncharacterized protein family UPF0029]	193852	46062.5
PF01206 [Sulfurtransferase TusA]	172722.166666667	22841
PF01207 [Dihydrouridine synthase (Dus)]	800642	174314
PF01208 [Uroporphyrinogen decarboxylase (URO-D)]	22215	51904
PF01209 [ubiE/COQ5 methyltransferase family]	69343.9833333333	22355.0357142857
PF01210 [NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus]	217025.333333333	47245.8333333333
PF01212 [Beta-eliminating lyase]	210982	80905
PF01218 [Coproporphyrinogen III oxidase]	1363	5243
PF01219 [Prokaryotic diacylglycerol kinase]	106447	11317
PF01220 [Dehydroquinase class II]	234212	31830
PF01223 [DNA/RNA non-specific endonuclease]	342583	89646
PF01225 [Mur ligase family, catalytic domain]	530551.333333333	98261
PF01226 [Formate/nitrite transporter]	294544	47033
PF01227 [GTP cyclohydrolase I]	324226	64765.5
PF01228 [Glycine radical]	788277	135408.5
PF01229 [Glycosyl hydrolases family 39]	96008	16583
PF01230 [HIT domain]	165744	31500.5
PF01232 [Mannitol dehydrogenase Rossmann domain]	128578.5	61470.5
PF01235 [Sodium:alanine symporter family]	1414170	403590
PF01238 [Phosphomannose isomerase type I]	319.333333333333	3527
PF01242 [6-pyruvoyl tetrahydropterin synthase]	147571	27694
PF01243 [Pyridoxamine 5'-phosphate oxidase]	115055	20604.5
PF01244 [Membrane dipeptidase (Peptidase family M19)]	229700.5	58372.5
PF01245 [Ribosomal protein L19]	314744	79537
PF01248 [Ribosomal protein L7Ae/L30e/S12e/Gadd45 family]	18146	7467
PF01250 [Ribosomal protein S6]	284896	55316
PF01252 [Signal peptidase (SPase) II]	416177	76159
PF01253 [Translation initiation factor SUI1]	27492	7695
PF01255 [Putative undecaprenyl diphosphate synthase]	495600	117631
PF01256 [Carbohydrate kinase]	414833.5	86298.5
PF01257 [Thioredoxin-like [2Fe-2S] ferredoxin]	85414	29423
PF01258 [Prokaryotic dksA/traR C4-type zinc finger]	96905	7269
PF01259 [SAICAR synthetase]	560843	142909
PF01261 [Xylose isomerase-like TIM barrel]	823383.833333333	222043.5
PF01262 [Alanine dehydrogenase/PNT, C-terminal domain]	229282	43112.3333333333
PF01263 [Aldose 1-epimerase]	702273	219261
PF01264 [Chorismate synthase]	494071	108381
PF01266 [FAD dependent oxidoreductase]	321677.333333333	139185.583333333
PF01268 [Formate--tetrahydrofolate ligase]	434505	168659.5
PF01270 [Glycosyl hydrolases family 8]	151461.5	42266.5
PF01272 [Transcription elongation factor, GreA/GreB, C-term]	380717.5	77253.5
PF01274 [Malate synthase]	4031	27526
PF01276 [Orn/Lys/Arg decarboxylase, major domain]	208916.166666667	120817.666666667
PF01278 [Omptin family]	24082	5406
PF01280 [Ribosomal protein L19e]	1452	193
PF01281 [Ribosomal protein L9, N-terminal domain]	172555.5	48622.5
PF01288 [7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)]	392418.5	48903.5
PF01292 [Prokaryotic cytochrome b561]	5088	26617
PF01293 [Phosphoenolpyruvate carboxykinase]	1252173	258106
PF01295 [Adenylate cyclase, class-I]	357847	17166
PF01297 [Zinc-uptake complex component A periplasmic]	474271	103157
PF01300 [Telomere recombination]	485140.083333333	80970.75
PF01301 [Glycosyl hydrolases family 35]	313797	102096
PF01306 [LacY proton/sugar symporter]	11846	14701
PF01311 [Bacterial export proteins, family 1]	264099	30254
PF01312 [FlhB HrpN YscU SpaS Family]	473207	54911
PF01313 [Bacterial export proteins, family 3]	97028	11663
PF01314 [Aldehyde ferredoxin oxidoreductase, domains 2 & 3]	47564	19534
PF01315 [Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain]	55075.4166666667	25961.25
PF01316 [Arginine repressor, DNA binding domain]	147126	30963
PF01321 [Creatinase/Prolidase N-terminal domain]	324723.083333333	40467.75
PF01323 [DSBA-like thioredoxin domain]	257999.5	13791.5
PF01325 [Iron dependent repressor, N-terminal DNA binding domain]	86823.5	5047.5
PF01326 [Pyruvate phosphate dikinase, PEP/pyruvate binding domain]	1095828	316595.5
PF01327 [Polypeptide deformylase]	471259	105996
PF01330 [RuvA N terminal domain]	167676.166666667	40912
PF01336 [OB-fold nucleic acid binding domain]	885291	172204.5
PF01337 [Barstar (barnase inhibitor)]	14791	1115
PF01339 [CheB methylesterase]	263287.5	30433
PF01340 [Met Apo-repressor, MetJ]	663	5067
PF01343 [Peptidase family S49]	953761.5	139040.5
PF01344 [Kelch motif]	23689.5	1721.5
PF01345 [Domain of unknown function DUF11]	11337	21617
PF01346 [Domain amino terminal to FKBP-type peptidyl-prolyl isomerase]	410049	73037.5
PF01348 [Type II intron maturase]	55346	3672
PF01351 [Ribonuclease HII]	389936	89174
PF01361 [Tautomerase enzyme]	4172	1590
PF01364 [Peptidase family C25]	380295	71148
PF01367 [5'-3' exonuclease, C-terminal SAM fold]	545425.333333333	109020.5
PF01368 [DHH family]	1170002.16666667	245189.916666667
PF01370 [NAD dependent epimerase/dehydratase family]	1999349.6547619	392534.073809524
PF01371 [Trp repressor protein]	66627	25635
PF01374 [Glycosyl hydrolase family 46]	1893	0
PF01379 [Porphobilinogen deaminase, dipyromethane cofactor binding domain]	32427	30314.5
PF01380 [SIS domain]	1002898.5	216103.166666667
PF01381 [Helix-turn-helix]	1361621.76666667	332755
PF01384 [Phosphate transporter family]	1151262	125073
PF01385 [Probable transposase]	965220.5	104222.666666667
PF01386 [Ribosomal L25p family]	147046.5	30217.5
PF01389 [OmpA-like transmembrane domain]	109282	3965.66666666667
PF01391 [Collagen triple helix repeat (20 copies)]	295629	100584.5
PF01396 [Topoisomerase DNA binding C4 zinc finger]	657839.75	77148.8333333333
PF01400 [Astacin (Peptidase family M12A)]	0	6985
PF01401 [Angiotensin-converting enzyme]	9103	908.5
PF01402 [Ribbon-helix-helix protein, copG family]	135	2219.5
PF01406 [tRNA synthetases class I (C) catalytic domain]	785190.583333333	210410.083333333
PF01408 [Oxidoreductase family, NAD-binding Rossmann fold]	868267	209494.5
PF01409 [tRNA synthetases class II core domain (F)]	475639.5	124149.5
PF01411 [tRNA synthetases class II (A)]	869412.833333333	261732.333333333
PF01416 [tRNA pseudouridine synthase]	417755	89488
PF01418 [Helix-turn-helix domain, rpiR family]	223553	40604
PF01420 [Type I restriction modification DNA specificity domain]	1719420	171163.5
PF01424 [R3H domain]	67264	26016.6666666667
PF01425 [Amidase]	252136	103092
PF01427 [D-ala-D-ala dipeptidase]	30338	7566
PF01430 [Hsp33 protein]	384737	49576
PF01431 [Peptidase family M13]	225278.5	76088
PF01432 [Peptidase family M3]	1354664	301212.5
PF01433 [Peptidase family M1 domain]	179424.083333333	10057.5
PF01434 [Peptidase family M41]	637933.583333333	147454.833333333
PF01435 [Peptidase family M48]	1592327	167915.5
PF01436 [NHL repeat]	108469	10799.6666666667
PF01442 [Apolipoprotein A1/A4/E domain]	121772	22869
PF01443 [Viral (Superfamily 1) RNA helicase]	56840.4952380952	12677.4833333333
PF01446 [Replication protein]	3871	5945
PF01447 [Thermolysin metallopeptidase, catalytic domain]	12276	0
PF01450 [Acetohydroxy acid isomeroreductase, catalytic domain]	407068	61700.5
PF01451 [Low molecular weight phosphotyrosine protein phosphatase]	223294.5	64224.25
PF01455 [HupF/HypC family]	338	5562
PF01458 [Uncharacterized protein family (UPF0051)]	574951.5	200392
PF01464 [Transglycosylase SLT domain]	1600906.5	226712.5
PF01467 [Cytidylyltransferase-like]	1058625	166999.5
PF01470 [Pyroglutamyl peptidase]	13903	952
PF01471 [Putative peptidoglycan binding domain]	204870	35015.5
PF01472 [PUA domain]	136512.5	14022
PF01473 [Putative cell wall binding repeat]	2347.5	351.5
PF01474 [Class-II DAHP synthetase family]	2662	1837
PF01475 [Ferric uptake regulator family]	347371	79676
PF01476 [LysM domain]	1099878.5	164541
PF01478 [Type IV leader peptidase family]	147907.5	29775
PF01479 [S4 domain]	552170.5	122439.5
PF01487 [Type I 3-dehydroquinase]	74673.5	39778.5
PF01488 [Shikimate / quinate 5-dehydrogenase]	156720.833333333	25163
PF01491 [Frataxin-like domain]	842	4323
PF01493 [GXGXG motif]	582762	84438.5
PF01494 [FAD binding domain]	3620.5	36137.5
PF01496 [V-type ATPase 116kDa subunit family  ]	218195	36905
PF01497 [Periplasmic binding protein]	509393	159818
PF01501 [Glycosyl transferase family 8]	884664.333333333	127618.833333333
PF01502 [Phosphoribosyl-AMP cyclohydrolase]	205580.666666667	34594.8333333333
PF01503 [Phosphoribosyl-ATP pyrophosphohydrolase]	82147.1666666667	30042.3333333333
PF01507 [Phosphoadenosine phosphosulfate reductase family]	390755	164637
PF01509 [TruB family pseudouridylate synthase (N terminal domain)]	355464.666666667	92926
PF01510 [N-acetylmuramoyl-L-alanine amidase]	499908.5	103245.5
PF01512 [Respiratory-chain NADH dehydrogenase 51 Kd subunit]	450597	108363.75
PF01513 [ATP-NAD kinase]	200482	35551.5
